"@timestamp","log.original"
"2020-11-25 10:10:51.089","2020-11-25 11:10:51,089 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606299051087, type=ContextRefreshed, appName=order, appVersion=1.0.213, scmRevision=d7a47cf]"
"2020-11-25 02:43:43.596","2020-11-25 03:43:43,596 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606272223596, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-25 02:43:41.972","2020-11-25 03:43:41,972 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606272221971, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-25 02:43:41.782","2020-11-25 03:43:41,782 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606272221781, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 02:43:39.818","2020-11-25 03:43:39,818 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606272219817, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 02:38:05.098","2020-11-25 03:38:05,098 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271885097, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-25 02:38:02.425","2020-11-25 03:38:02,425 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271882424, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-25 02:32:45.883","2020-11-25 03:32:45,883 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271565882, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-25 02:32:40.873","2020-11-25 03:32:40,873 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271560871, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-25 02:26:36.303","2020-11-25 03:26:36,303 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271196303, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-25 02:26:34.383","2020-11-25 03:26:34,383 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271194383, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-25 02:26:23.690","2020-11-25 03:26:23,690 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271183689, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-25 02:26:21.320","2020-11-25 03:26:21,320 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606271181319, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-25 02:07:49.216","2020-11-25 03:07:49,216 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270069216, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-25 02:07:46.503","2020-11-25 03:07:46,503 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270066493, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-25 02:07:33.100","2020-11-25 03:07:33,100 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270053099, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 02:07:30.813","2020-11-25 03:07:30,813 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270050812, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 02:07:12.620","2020-11-25 03:07:12,620 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270032619, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-25 02:07:11.077","2020-11-25 03:07:11,077 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606270031076, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-25 02:03:02.180","2020-11-25 03:03:02,180 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269782180, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-25 02:02:56.182","2020-11-25 03:02:56,182 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269776180, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-25 01:57:33.176","2020-11-25 02:57:33,176 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269453175, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-25 01:57:30.763","2020-11-25 02:57:30,763 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269450762, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-25 01:57:28.343","2020-11-25 02:57:28,343 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269448343, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-25 01:57:26.273","2020-11-25 02:57:26,273 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606269446272, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-25 01:25:18.890","2020-11-25 02:25:18,890 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606267518890, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 01:25:16.196","2020-11-25 02:25:16,196 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606267516196, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 01:25:03.111","2020-11-25 02:25:03,111 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606267503111, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-25 01:25:01.205","2020-11-25 02:25:01,205 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606267501204, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-24 08:30:05.694","2020-11-24 09:30:05,694 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606206605693, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-24 08:29:59.501","2020-11-24 09:29:59,501 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606206599499, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-24 08:28:44.208","2020-11-24 09:28:44,208 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606206524207, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-24 08:28:39.004","2020-11-24 09:28:39,004 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1606206519002, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2020-11-18 02:19:37.213","2020-11-18 03:19:37,213 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665977212, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-18 02:19:35.129","2020-11-18 03:19:35,129 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665975128, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-18 02:19:31.595","2020-11-18 03:19:31,595 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665971595, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-18 02:19:29.535","2020-11-18 03:19:29,535 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665969534, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-18 02:12:35.584","2020-11-18 03:12:35,584 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665555584, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-18 02:12:33.499","2020-11-18 03:12:33,499 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665553497, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-18 02:07:37.935","2020-11-18 03:07:37,935 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665257935, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-18 02:07:36.627","2020-11-18 03:07:36,627 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605665256627, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-18 02:02:23.824","2020-11-18 03:02:23,824 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664943823, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-18 02:02:21.028","2020-11-18 03:02:21,028 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664941025, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-18 02:02:10.553","2020-11-18 03:02:10,553 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664930553, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 02:02:08.386","2020-11-18 03:02:08,386 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664928385, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 02:01:27.525","2020-11-18 03:01:27,525 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664887524, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-18 02:01:25.323","2020-11-18 03:01:25,323 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664885323, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-18 02:01:24.123","2020-11-18 03:01:24,123 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664884123, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-18 02:01:21.666","2020-11-18 03:01:21,666 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605664881665, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-18 01:43:50.288","2020-11-18 02:43:50,288 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663830287, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-18 01:43:48.504","2020-11-18 02:43:48,504 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663828502, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-18 01:39:18.940","2020-11-18 02:39:18,940 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663558880, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-18 01:39:16.146","2020-11-18 02:39:16,146 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663556144, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-18 01:38:45.066","2020-11-18 02:38:45,066 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663525065, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 01:38:42.955","2020-11-18 02:38:42,955 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663522954, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 01:38:22.175","2020-11-18 02:38:22,175 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663502175, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-18 01:38:20.557","2020-11-18 02:38:20,557 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605663500556, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-18 01:23:43.408","2020-11-18 02:23:43,408 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605662623408, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 01:23:41.585","2020-11-18 02:23:41,585 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605662621585, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 01:23:36.761","2020-11-18 02:23:36,761 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605662616761, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-18 01:23:35.042","2020-11-18 02:23:35,042 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605662615041, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-12 09:24:02.562","2020-11-12 10:24:02,562 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605173042562, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-12 09:24:01.157","2020-11-12 10:24:01,157 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605173041156, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-12 09:22:49.392","2020-11-12 10:22:49,392 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172969392, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-12 09:22:47.865","2020-11-12 10:22:47,865 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172967864, type=ContextRefreshed, appName=customer, appVersion=1.0.46, scmRevision=2c8f9c7]"
"2020-11-12 09:20:02.889","2020-11-12 10:20:02,889 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172802888, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-12 09:20:00.710","2020-11-12 10:20:00,710 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172800709, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-12 09:18:54.937","2020-11-12 10:18:54,937 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172734937, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-12 09:18:52.338","2020-11-12 10:18:52,338 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172732337, type=ContextRefreshed, appName=storage, appVersion=1.0.111, scmRevision=90e4211]"
"2020-11-12 09:15:42.531","2020-11-12 10:15:42,531 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172542530, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-12 09:15:40.211","2020-11-12 10:15:40,211 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172540209, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-12 09:14:28.402","2020-11-12 10:14:28,402 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172468402, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-12 09:14:26.199","2020-11-12 10:14:26,199 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1605172466198, type=ContextRefreshed, appName=webfront, appVersion=1.0.64, scmRevision=e34664c]"
"2020-11-04 02:26:04.769","2020-11-04 03:26:04,769 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456764768, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 02:26:02.685","2020-11-04 03:26:02,685 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456762684, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 02:19:18.897","2020-11-04 03:19:18,897 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456358897, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-04 02:19:16.800","2020-11-04 03:19:16,800 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456356799, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-04 02:18:27.911","2020-11-04 03:18:27,911 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456307911, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 02:18:25.281","2020-11-04 03:18:25,281 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456305279, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 02:18:23.275","2020-11-04 03:18:23,275 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456303275, type=ContextRefreshed, appName=customer, appVersion=1.0.42, scmRevision=5afb0de]"
"2020-11-04 02:18:21.212","2020-11-04 03:18:21,212 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456301212, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 02:18:19.416","2020-11-04 03:18:19,416 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604456299415, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 02:11:37.999","2020-11-04 03:11:37,999 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455897999, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-04 02:11:35.633","2020-11-04 03:11:35,633 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455895633, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-04 02:04:24.752","2020-11-04 03:04:24,752 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455464752, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 02:04:21.855","2020-11-04 03:04:21,855 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455461853, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 02:03:58.040","2020-11-04 03:03:58,040 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455438040, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 02:03:55.934","2020-11-04 03:03:55,934 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455435932, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 01:58:39.731","2020-11-04 02:58:39,731 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455119731, type=ContextRefreshed, appName=customer, appVersion=1.0.42, scmRevision=5afb0de]"
"2020-11-04 01:58:37.669","2020-11-04 02:58:37,669 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604455117669, type=ContextRefreshed, appName=customer, appVersion=1.0.42, scmRevision=5afb0de]"
"2020-11-04 01:53:14.013","2020-11-04 02:53:14,013 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454794012, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-04 01:53:12.505","2020-11-04 02:53:12,505 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454792503, type=ContextRefreshed, appName=shipping, appVersion=1.0.322, scmRevision=f09f15e]"
"2020-11-04 01:53:01.345","2020-11-04 02:53:01,345 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454781345, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 01:52:59.639","2020-11-04 02:52:59,639 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454779638, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 01:49:16.835","2020-11-04 02:49:16,835 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454556834, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 01:49:14.051","2020-11-04 02:49:14,051 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454554050, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 01:47:57.269","2020-11-04 02:47:57,269 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454477268, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 01:47:54.714","2020-11-04 02:47:54,714 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454474694, type=ContextRefreshed, appName=order, appVersion=1.0.162, scmRevision=a033f78]"
"2020-11-04 01:47:48.593","2020-11-04 02:47:48,593 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454468592, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 01:47:46.504","2020-11-04 02:47:46,504 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454466498, type=ContextRefreshed, appName=webfront, appVersion=1.0.60, scmRevision=6065e74]"
"2020-11-04 01:47:42.165","2020-11-04 02:47:42,165 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454462164, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-04 01:47:39.879","2020-11-04 02:47:39,879 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454459878, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2020-11-04 01:41:25.183","2020-11-04 02:41:25,183 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454085182, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 01:41:22.191","2020-11-04 02:41:22,191 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454082191, type=ContextRefreshed, appName=storage, appVersion=1.0.108, scmRevision=67b3a35]"
"2020-11-04 01:41:01.336","2020-11-04 02:41:01,336 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454061335, type=ContextRefreshed, appName=customer, appVersion=1.0.42, scmRevision=5afb0de]"
"2020-11-04 01:40:59.641","2020-11-04 02:40:59,641 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604454059640, type=ContextRefreshed, appName=customer, appVersion=1.0.42, scmRevision=5afb0de]"
"2020-11-04 01:25:49.177","2020-11-04 02:25:49,177 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1604453149176, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
